ID_REF;a;b;c;d;e;f;g;h;i
ILMN_1696705;6.88532;6.8403;6.91987;7.25319;6.76878;7.01746;6.72127;6.9626;7.04402
ILMN_1696708;11.7776;11.6432;9.74863;11.7765;9.84489;11.1299;11.8491;11.8099;11.6495
ILMN_1696709;6.88178;7.08177;6.95792;6.95227;6.84341;7.01827;7.04475;7.12815;7.01272
ILMN_1696711;7.15415;7.18366;7.08374;7.30274;7.1255;7.0121;7.35813;7.32692;7.15274
ILMN_1696713;10.2229;10.19;10.0598;10.2127;10.5044;9.87647;10.1222;10.1817;9.41155
ILMN_1696720;6.80689;6.88168;6.85834;6.74226;6.80647;6.82735;6.8308;6.87443;6.95892
ILMN_1696723;7.03093;6.97814;6.87805;6.95171;7.01131;6.88232;6.83452;6.74921;6.82314
ILMN_1696731;7.20136;7.35146;7.8363;7.26581;7.15639;7.44147;7.22995;7.00928;7.34755
ILMN_1696738;6.93876;6.88503;6.91975;6.88956;7.07737;6.93861;6.85401;6.99285;6.84385
ILMN_1696748;6.76359;6.93448;7.036;6.89733;7.18623;6.92446;6.82742;6.8929;7.00683
ILMN_1696749;9.8482;9.46134;9.80904;9.20039;9.33217;10.2202;9.388;9.06609;9.0898
ILMN_1696751;6.91278;6.87525;6.84444;7.00157;6.8745;6.9006;6.90456;6.80165;7.02497
ILMN_1696757;8.355;8.4204;9.00057;8.51568;8.46277;9.03957;8.30293;8.29606;8.9408
ILMN_1696767;8.01989;7.42493;7.31804;7.65604;7.50865;7.08605;7.63988;7.83965;7.46675
ILMN_1696781;6.87115;6.84168;6.7264;6.86511;6.99396;6.78698;6.75298;6.97339;6.90302
ILMN_1696806;7.68278;7.49601;7.49891;7.57306;8.02187;7.61526;7.99552;7.7553;7.95356
ILMN_1696810;6.78554;6.96115;7.17017;7.19418;6.81051;7.04401;6.91472;7.09672;6.95852
ILMN_1696814;6.99211;6.97799;7.13472;7.02087;7.20533;7.18833;6.97405;6.99695;6.9084
ILMN_1696826;7.07444;7.03352;7.09129;7.2072;7.31318;7.05743;7.15162;7.10388;7.09741
ILMN_1696827;7.41087;7.21832;6.84285;7.58337;6.69724;7.25269;7.42212;7.02595;7.15817
ILMN_1696828;6.9622;7.15045;7.19595;6.99726;7.0049;6.97001;7.22753;7.08378;7.02768
ILMN_1696830;7.09294;6.88087;7.00796;6.89009;6.76183;6.96863;6.89919;6.87842;6.76414
ILMN_1696831;6.94425;6.74155;6.9117;6.85673;6.92456;6.85915;6.88812;6.979;6.97219
ILMN_1696837;7.2063;7.08478;6.996;7.00806;6.92159;7.03746;7.13719;7.16367;7.18713
ILMN_1696839;13.0613;12.9831;11.8334;12.8191;10.6153;12.7903;13.2113;13.4471;13.0581
ILMN_1696843;9.2309;9.33068;8.50723;9.48443;9.39715;8.9333;9.87404;9.35036;9.52142
ILMN_1696845;6.97316;7.17307;7.18175;7.12104;6.97516;7.38283;7.10509;7.21889;6.98672
ILMN_1696846;7.23753;6.86398;7.40338;7.24713;6.85366;6.92018;7.17688;7.06688;6.97924
ILMN_1696852;6.80423;6.85159;7.03672;6.99327;7.07309;6.92856;7.17464;6.90394;6.95502
ILMN_1696867;6.83012;6.9274;6.86834;6.7721;6.8439;6.90152;6.96565;6.89188;6.90541
ILMN_1696870;7.72347;7.52026;7.58396;7.69508;8.26303;7.50865;7.72263;7.41183;7.55724
ILMN_1696883;7.66981;7.55405;7.03904;7.43692;7.44538;7.5577;7.58726;7.48683;7.53158
ILMN_1696886;7.07438;6.83624;6.7423;7.05249;7.08497;6.92056;6.93865;7.08333;6.91003
ILMN_1696901;6.96498;7.10123;6.80034;6.87465;6.99968;6.91946;6.93539;6.96328;6.77882
ILMN_1696909;6.86801;6.77945;6.88191;6.7663;6.7884;6.74673;6.81832;6.71714;6.81508
ILMN_1696911;11.5447;11.182;9.40623;11.7821;9.65627;10.7295;12.3143;11.804;11.5123
ILMN_1696921;7.08289;7.04271;7.02202;6.98106;6.86322;6.99719;6.99113;7.01407;6.81084
ILMN_1696924;6.90025;6.9029;6.8614;6.93207;7.08889;6.95671;6.89889;6.92624;7.00261
ILMN_1696933;7.0416;7.00834;6.92826;6.98407;7.19401;7.11527;6.88276;7.11111;7.00813
ILMN_1696935;6.86438;7.11778;7.1178;7.14077;7.0798;7.02141;7.09816;7.32572;7.09261
ILMN_1696939;6.8974;6.85842;6.86508;6.96693;7.05642;6.88385;6.94241;6.92397;7.02117
ILMN_1696946;8.03547;8.07258;8.17171;8.22759;9.29893;7.98641;7.90082;7.7374;7.54361
ILMN_1696956;10.8846;10.4518;9.99161;10.9201;11.0965;9.72596;10.8748;10.2602;10.2597
ILMN_1696961;6.8427;6.94257;6.71006;7.04103;7.0311;6.88994;6.89292;6.98512;6.99439
ILMN_1696962;7.85737;7.93985;8.08384;8.0604;8.72228;7.70656;8.10439;8.03627;7.70095
ILMN_1696974;7.34407;7.67606;7.88993;7.50062;7.5414;7.46646;7.25847;7.57244;7.3955
ILMN_1696975;10.5795;10.5163;9.691;10.6453;10.102;10.2867;10.7105;10.9937;10.0626
ILMN_1696977;6.77583;6.95974;6.82304;6.87656;6.79677;6.89769;6.81178;6.72749;6.80902
ILMN_1696990;6.92587;6.97997;6.91751;6.95424;6.96568;6.94433;7.092;6.88311;7.02275
ILMN_1696991;7.44159;7.1918;7.54741;7.24999;7.24544;7.29053;7.23582;7.17191;7.23652
ILMN_1696999;7.25835;7.06103;6.93481;7.10693;6.67239;7.1553;7.10493;7.26874;6.88679
ILMN_1697000;7.17945;7.08663;7.01842;7.09796;6.94453;7.06479;7.24025;7.21843;6.95471
ILMN_1697002;7.04601;6.81596;7.07117;7.02662;6.92468;6.90185;6.81834;6.80715;6.81679
ILMN_1697006;8.03393;8.2152;9.20099;7.94243;8.40393;9.28213;7.88783;8.48796;8.90796
ILMN_1697024;10.7478;10.9552;10.0746;10.7851;11.0129;10.0109;10.8121;10.882;10.1095
ILMN_1697031;6.98675;6.87206;7.03691;7.06665;7.09174;7.10421;6.84295;7.0097;7.05748
ILMN_1697054;6.77604;6.98646;6.92368;6.85566;6.85767;6.97341;6.86757;6.70954;6.7207
ILMN_1697056;7.10676;7.14357;7.02624;7.16659;7.05659;7.16821;7.12994;7.16171;7.10012
ILMN_1697069;6.79196;6.8642;6.9868;6.95501;7.08001;7.06554;7.01867;6.87052;6.96023
ILMN_1697081;8.23349;7.51863;7.3203;8.31518;7.29936;7.24225;8.18623;7.45068;7.29321
ILMN_1697086;6.99393;6.88926;6.9444;6.927;6.76382;6.85605;7.0379;6.87832;6.97532
ILMN_1697088;7.291;7.18695;7.09678;7.28732;6.8987;7.21858;7.45386;7.13139;7.2092
ILMN_1697095;6.99526;7.37211;7.23374;7.38371;7.3917;7.25114;7.46543;7.34484;7.25457
ILMN_1697096;7.11586;7.00266;7.01575;7.16582;7.08894;7.10362;7.08985;7.18455;7.14247
ILMN_1697107;6.87752;7.0271;6.95991;6.70537;6.73207;6.93742;6.77484;7.00684;6.90672
ILMN_1697115;7.37419;7.32737;7.41982;7.29949;7.24579;7.3404;7.39253;7.13142;7.5581
ILMN_1697117;9.50153;9.44496;9.47895;9.30327;9.86785;9.46017;9.40222;9.5486;9.02052
ILMN_1697118;8.19713;8.11501;7.77821;8.18554;7.79366;7.59197;8.0483;7.72859;7.63649
ILMN_1697120;7.01734;6.98137;6.97333;7.03836;7.02916;6.88159;7.05034;7.03726;6.88854
ILMN_1697121;7.0315;6.97601;7.04665;7.09648;7.30213;7.0044;7.18589;6.97543;7.10099
ILMN_1697123;7.05041;7.12861;7.2663;7.03862;7.14124;7.15347;7.07975;7.19134;7.12243
ILMN_1697138;6.76867;6.73276;6.72479;6.93285;6.8476;6.85513;6.93969;6.85402;6.86754
ILMN_1697141;6.73357;6.79184;6.86341;6.78976;6.83039;6.78917;6.81606;7.14485;6.91847
ILMN_1697145;6.96634;6.90859;7.13086;7.07416;7.08417;6.99109;6.98783;7.034;7.01358
ILMN_1697153;8.97377;9.28897;9.77664;9.18333;9.66898;9.4359;9.17442;9.50803;9.64037
ILMN_1697157;7.0703;7.0717;7.17949;6.98125;6.80303;7.08157;6.94466;6.94065;6.96349
ILMN_1697160;7.12179;7.00909;7.3566;7.37299;7.06262;7.2625;7.21416;6.95096;7.07489
ILMN_1697166;10.6168;10.8484;10.6044;10.7058;10.8121;10.4827;10.8216;10.6218;10.7432
ILMN_1697168;6.97531;6.86685;6.96052;6.68945;6.72643;6.73835;6.82016;6.79588;6.78266
ILMN_1697175;7.09739;7.17303;7.38941;7.17705;7.04715;7.14882;7.27728;7.31846;7.21868
ILMN_1697176;7.13448;6.97324;6.73657;6.94936;6.74675;6.88747;6.91111;6.92357;6.89272
ILMN_1697189;8.87253;7.59798;7.90082;9.0961;7.78536;7.80594;8.91523;7.4018;8.30839
ILMN_1697200;8.36104;8.43777;9.50402;8.35295;9.09851;9.23156;8.32896;8.56205;9.26748
ILMN_1697203;6.86937;6.83409;6.79576;6.89082;6.95072;6.89467;6.99117;6.9851;6.81198
ILMN_1697206;7.08019;7.01847;7.01212;7.01769;6.92193;7.09332;7.07809;7.05068;7.13125
ILMN_1697211;7.14853;7.20248;7.04814;7.29782;6.91837;7.07386;6.99005;6.9897;7.00436
ILMN_1697218;11.4911;11.2925;10.8468;11.6392;10.529;11.1792;11.5009;10.9403;10.8943
ILMN_1697220;7.34179;7.50654;7.3808;7.48867;7.44221;7.30499;7.5167;7.66588;7.49881
ILMN_1697227;7.65013;7.94801;7.66618;7.67711;8.12948;7.52866;8.1568;7.6929;7.80559
ILMN_1697228;6.94367;6.98997;7.081;7.04944;6.79109;7.05559;6.98215;7.01171;7.2143
ILMN_1697232;6.93067;6.93957;6.87838;7.07919;6.95624;7.06784;6.90703;6.97853;6.84337
ILMN_1697236;7.02443;6.79964;7.02387;6.75174;6.95029;6.75027;6.86836;6.65459;6.84538
ILMN_1697251;6.93185;6.84763;6.85445;7.01066;7.0283;6.83084;6.77838;6.88919;6.84847
ILMN_1697262;6.89923;6.98677;7.11527;6.90533;6.98228;6.87717;6.85904;7.00055;6.88714
ILMN_1697267;8.3909;8.02483;8.48796;8.23532;8.21867;8.19803;8.16553;7.86356;8.17352
ILMN_1697268;9.33604;10.0938;9.46623;9.39207;10.7158;10.0535;9.26431;9.76311;10.4225
ILMN_1697286;8.25169;8.05927;7.93837;8.53086;8.46773;8.00427;8.36266;7.98255;8.11209
ILMN_1697287;6.81345;6.83928;6.83072;6.89241;6.76926;6.83688;6.76436;6.80361;6.63425
ILMN_1697289;7.10142;7.19257;6.99449;7.35259;7.15577;7.25794;7.07315;7.19604;7.31841
ILMN_1697292;6.87025;6.83152;7.10337;6.93503;6.94377;6.83834;7.12684;6.74168;6.97851
ILMN_1697301;7.64103;7.3362;7.10884;7.37548;7.57827;7.08876;7.53839;7.26951;6.91176
ILMN_1697302;7.23573;7.03105;6.96024;7.03909;6.90448;6.94355;7.19586;6.98792;6.98324
ILMN_1697308;6.9268;7.09845;6.94356;6.8085;6.88434;6.9451;6.97084;6.96699;6.97788
ILMN_1697309;6.89401;6.72439;6.73223;6.96191;6.9573;6.78836;6.71984;6.79002;6.75456
ILMN_1697315;7.19352;6.902;6.79634;6.92943;6.90712;6.76136;6.89441;7.02908;6.96978
ILMN_1697317;7.30189;7.19267;6.96238;7.27873;7.12704;7.17696;7.2143;7.5155;7.17088
ILMN_1697328;7.11995;6.81311;6.72173;6.96984;6.86805;7.04938;6.74114;7.09884;6.93848
ILMN_1697331;7.11094;6.88569;6.92178;6.89166;6.91644;6.82177;6.9717;7.0302;7.02491
ILMN_1697338;7.07259;6.95541;6.96076;7.10007;7.12748;6.98233;6.99645;6.97923;6.91099
ILMN_1697342;7.50329;7.63425;7.00812;7.45609;6.9418;7.33098;7.54083;7.63143;7.50695
ILMN_1697345;7.00949;7.11829;6.95226;7.06254;7.08876;7.04232;7.14952;7.21053;7.1543
ILMN_1697348;9.90065;9.6395;9.8038;9.95044;9.48277;9.89509;10.0402;9.7155;9.61356
ILMN_1697349;6.92776;6.82912;7.07894;6.78757;6.73922;6.92309;6.87067;6.82906;6.92766
ILMN_1697353;6.94624;6.93935;6.7956;6.82793;6.83768;6.83836;6.92031;6.90489;6.91321
ILMN_1697363;10.5092;10.3169;9.57683;10.605;9.93078;9.42681;10.7151;10.0027;9.71604
ILMN_1697370;7.1255;6.80113;6.96631;6.86662;6.90732;6.97678;6.89253;6.8382;6.90308
ILMN_1697373;6.91729;6.78741;6.73132;6.82635;6.74353;6.81637;6.81527;6.86256;6.98168
ILMN_1697377;8.21595;8.35154;8.91915;8.32216;8.65837;8.82384;8.30008;8.47972;9.01144
ILMN_1697378;6.89113;6.84746;6.91839;6.85552;6.98473;7.00227;6.74767;6.95847;6.87702
ILMN_1697405;7.11984;7.11509;7.08611;7.16038;7.04361;6.96105;6.92629;6.93012;6.95459
ILMN_1697409;6.86547;7.04764;7.12199;6.90936;7.43306;7.05049;6.90781;7.03801;6.94225
ILMN_1697412;6.83349;6.77834;6.8721;6.87079;6.90571;6.63612;6.79944;6.81222;6.77304
ILMN_1697417;6.91733;6.7846;6.58482;6.84961;6.86374;6.83826;6.92948;6.56703;7.09268
ILMN_1697418;7.78358;7.54056;7.3183;7.52866;7.30372;7.83944;7.49329;7.56254;7.74923
ILMN_1697420;8.46859;8.8232;9.4482;8.35343;9.82786;9.1297;8.71422;8.98436;9.49725
ILMN_1697431;6.89423;6.84868;7.02477;7.02686;6.9815;6.9629;7.04444;6.90838;6.91582
ILMN_1697433;6.95153;6.93115;8.16626;7.1559;7.04336;7.93245;6.99914;6.78779;8.50095
ILMN_1697440;10.2346;10.2955;10.0195;10.1056;10.508;9.76856;10.0236;10.0607;9.77465
ILMN_1697444;6.69887;6.90082;6.83247;6.83481;7.03738;6.80203;6.87967;6.69996;6.81475
ILMN_1697445;6.95038;6.90389;6.76199;6.93101;6.90808;6.80285;6.86441;6.8849;6.80167
ILMN_1697448;7.68261;8.21867;9.10435;7.98663;8.34582;10.9937;8.72373;9.02472;7.23269
ILMN_1697460;8.06606;7.96422;8.84956;7.84207;8.07569;8.10045;7.99224;8.07054;8.97025
ILMN_1697466;6.95397;6.89756;7.08939;6.99555;6.87629;6.87498;6.80624;6.82001;6.80069
ILMN_1697469;12.4862;12.9448;13.2772;12.6186;14.1761;13.236;12.8865;13.2735;13.0805
ILMN_1697472;7.6787;7.67321;7.86216;7.8606;7.94848;7.97788;7.49235;7.81188;7.55325
ILMN_1697476;6.67676;6.91101;6.96388;6.89409;6.81741;6.91603;6.92;7.10253;7.00224
ILMN_1697491;7.35386;7.21533;7.45764;7.36567;7.81974;7.406;7.31908;7.30774;7.39628
ILMN_1697493;7.44936;7.36834;7.2627;7.42685;7.76067;7.53689;7.58591;7.93394;7.38982
ILMN_1697499;6.87258;6.76676;6.83656;6.85154;6.76332;6.89237;6.7448;6.80779;6.79178
ILMN_1697503;9.21816;9.00587;9.29211;8.97907;9.62929;9.06645;8.90543;9.37771;8.78591
ILMN_1697504;6.90032;6.96609;6.79959;6.95025;6.90232;6.95204;6.75713;6.8647;6.81055
ILMN_1697510;6.80203;6.91075;6.79824;6.95474;6.8311;7.03268;6.79047;7.02793;6.79584
ILMN_1697512;6.84612;6.71357;6.82078;6.84449;6.84283;6.784;6.89796;6.93986;6.81769
ILMN_1697526;7.00949;7.06226;7.17406;7.15548;7.12739;7.06564;7.09246;7.33177;7.11236
ILMN_1697527;6.71351;6.88351;6.94291;6.82059;6.85985;6.93464;7.02974;6.92092;6.89636
ILMN_1697529;8.00064;7.84158;7.85095;7.90736;8.0552;7.7577;8.15055;7.79934;7.60126
ILMN_1697543;6.99091;6.94553;6.97453;6.84892;6.90765;7.01105;6.90712;7.03616;6.86745
ILMN_1697544;8.33702;8.15633;7.58632;8.65921;7.96275;7.5967;8.37455;8.17394;7.77539
ILMN_1697546;8.47544;8.17487;8.3909;8.33654;8.74981;8.11012;8.154;8.39972;8.21571
ILMN_1697548;9.43771;9.8715;9.32549;9.47491;9.89598;9.53084;9.89969;10.1829;9.57494
ILMN_1697549;6.93487;6.84386;6.9417;6.83026;6.84;6.72758;6.74714;6.85216;6.91935
ILMN_1697550;7.1015;6.87303;7.01785;7.01947;6.98978;7.06292;6.94914;7.01538;7.13019
ILMN_1697554;7.16865;6.86732;7.03183;6.91437;7.19942;6.99332;6.88469;6.91241;6.93959
ILMN_1697557;6.86661;7.00995;6.85469;6.97243;7.11073;6.91525;6.93814;7.1003;6.93893
ILMN_1697559;7.68469;7.50217;7.69951;7.82222;7.69728;7.52812;7.46435;7.44;7.32107
ILMN_1697561;7.65917;7.34138;6.93484;7.43803;6.84024;6.88476;7.58944;7.14853;6.93808
ILMN_1697567;10.3693;10.1628;9.43911;10.2002;10.9121;9.67083;9.68641;9.81951;8.42838
ILMN_1697578;6.72461;6.93543;6.5065;6.86638;7.14096;6.77977;6.99898;6.79321;6.91507
ILMN_1697585;10.3876;10.2243;9.9856;10.2636;9.74297;9.64037;10.0062;10.2283;9.87692
ILMN_1697594;7.3295;6.99329;7.15037;7.24597;7.1518;7.06628;7.30524;7.19997;7.42862
ILMN_1697597;8.88659;8.86755;9.19301;8.84284;9.57849;9.31126;9.04337;9.32591;9.2754
ILMN_1697599;6.97675;6.99872;7.07988;7.02846;6.81953;7.00056;7.04483;6.94617;6.95238
ILMN_1697611;6.84886;6.84133;7.22454;6.75366;6.91194;6.91397;6.82459;7.03738;6.86257
ILMN_1697614;9.49052;9.71373;8.53057;9.5325;8.6641;8.91033;9.28295;9.55444;8.70295
ILMN_1697620;6.8635;6.75749;6.80118;6.91279;6.84409;6.75422;6.74789;6.9004;6.84839
ILMN_1697626;6.81228;6.93562;6.89438;7.08073;6.96733;6.96212;6.96228;6.90327;6.87449
ILMN_1697628;6.97429;7.01297;7.04599;7.0065;6.86313;7.40245;6.95687;6.94108;7.23342
ILMN_1697629;8.35154;8.65894;9.0493;8.61869;8.89797;9.04236;8.89181;8.77733;9.70124
ILMN_1697631;6.9144;6.83809;6.85571;6.86512;6.9768;6.93031;6.93472;6.92958;6.90352
ILMN_1697634;6.92876;6.82699;6.80269;6.71558;6.81747;6.94074;6.91787;6.78255;6.63504
ILMN_1697639;11.3075;11.599;11.3343;11.344;11.7728;11.6001;11.5676;11.7931;11.6606
ILMN_1697642;8.48414;8.80357;9.00285;8.53645;8.81525;9.04646;8.10755;8.57175;8.46719
ILMN_1697652;8.76143;8.56205;8.10843;8.61948;8.58185;8.04454;8.46222;8.25493;8.00323
ILMN_1697654;7.06725;6.88213;6.99417;6.97327;7.04229;7.07791;6.91387;7.09213;7.01305
ILMN_1697657;6.75822;7.09053;6.72513;7.0132;6.85419;6.99285;6.74415;6.87318;6.96418
ILMN_1697665;7.79609;7.57694;7.70017;7.91038;7.36049;7.66034;7.9853;8.02932;7.63296
ILMN_1697666;6.75453;6.82491;6.84982;6.87702;6.88263;6.90572;6.98451;6.70262;6.75711
ILMN_1697670;11.7699;11.8834;11.495;12.0663;12.4528;11.6699;11.9215;11.8425;11.5724
ILMN_1697682;7.68196;7.93183;7.42425;7.74209;7.45774;7.67334;7.93158;7.63279;7.73295
ILMN_1697691;6.91653;6.94267;7.07155;6.83669;6.82473;6.91764;6.97663;6.93519;6.89162
ILMN_1697694;11.3768;11.6072;12.2329;11.5149;12.2503;12.086;11.3936;11.3914;12.0516
ILMN_1697701;8.45475;8.39145;8.23377;8.08384;7.92552;8.19507;8.24298;8.56883;7.96314
ILMN_1697702;6.96504;6.86683;6.80548;6.95621;7.01475;6.89105;6.87728;6.92297;6.9399
ILMN_1697703;8.38767;8.17031;7.50356;8.10233;8.2061;7.23815;8.19917;7.98358;7.19442
ILMN_1697704;7.07472;6.90443;7.00419;6.88732;6.7887;6.98116;6.93985;6.97091;6.8536
ILMN_1697710;8.42894;7.54159;7.09923;8.08013;6.97875;7.06117;8.22309;7.47218;6.98367
ILMN_1697729;7.62841;7.25942;7.17195;7.545;7.67587;7.40357;7.32233;7.52325;7.29507
ILMN_1697733;6.84667;6.89874;6.93024;6.9798;6.91606;6.76643;6.90679;6.82404;6.87034
ILMN_1697735;11.7195;11.7741;10.974;11.9185;12.1573;11.5183;11.6767;11.6495;11.3989
ILMN_1697736;9.71042;9.35319;9.25351;9.41651;9.47328;9.09391;9.48957;9.21336;8.97518
ILMN_1697742;8.95497;8.96673;9.01202;8.91107;9.4533;8.72228;8.57378;8.61665;8.10264
ILMN_1697751;7.1335;6.972;7.05497;7.04191;7.01292;7.08881;7.07002;6.95739;6.76683
ILMN_1697757;7.05787;6.99404;6.86309;6.84014;6.82758;6.90677;6.8585;6.874;6.95094
ILMN_1697758;7.01051;6.70574;6.97858;6.89268;6.96801;6.68689;6.80206;6.86175;6.73646
ILMN_1697760;7.06714;6.99672;6.85782;6.90999;6.98778;6.90284;6.92365;7.03715;7.18334
ILMN_1697761;7.17963;7.14204;6.91127;7.11431;6.98086;6.96441;7.07375;7.16122;6.98433
ILMN_1697764;7.10371;6.9818;7.02285;6.79084;6.75921;6.78955;7.00404;6.77186;6.70663
ILMN_1697767;7.15577;6.81661;7.10901;7.20013;7.17202;6.95342;7.12315;6.8058;7.03753
ILMN_1697773;7.75149;7.43128;7.49675;7.51427;7.34323;7.36474;7.5886;7.24591;7.45011
ILMN_1697777;8.50429;8.20254;7.60126;8.5415;7.42547;7.89421;8.14658;8.11804;7.56345
ILMN_1697788;6.72389;6.61006;6.77618;6.88847;6.70102;6.66864;6.92685;6.89322;6.79235
ILMN_1697790;6.87465;6.80928;6.90105;7.09841;7.12846;6.88015;6.81348;6.78189;6.84894
ILMN_1697793;10.169;9.89709;9.94443;10.2471;9.47705;10.1572;10.3734;9.85072;10.0173
ILMN_1697800;6.97029;7.25922;7.15027;7.0023;7.27554;7.17905;6.93075;7.2071;7.19293
ILMN_1697802;7.93792;8.02009;7.34075;8.24641;7.45386;7.64206;8.08878;8.26689;7.71355
ILMN_1697804;6.92077;6.7437;7.02;6.6971;6.88311;6.81402;6.75464;6.79958;6.74848
ILMN_1697810;6.91908;7.11196;6.93856;7.11194;6.89872;7.0055;6.98877;6.94704;7.1138
ILMN_1697812;6.83741;7.02581;6.87732;7.0777;7.15917;7.10353;6.96231;7.38578;6.89434
ILMN_1697817;7.98789;7.6787;7.82609;7.98875;8.65241;7.63587;8.12172;8.1408;7.58875
ILMN_1697820;9.89021;9.43509;9.67375;9.603;8.74476;9.76568;9.76936;9.54186;9.55066
ILMN_1697827;7.11476;6.78262;6.83123;7.07405;6.93923;6.76273;6.96075;6.92505;6.97047
ILMN_1697830;6.86464;6.75128;6.81989;6.91715;6.74433;6.53983;6.79747;6.57261;6.77777
ILMN_1697845;6.7584;6.9378;6.86304;6.75106;6.7377;6.75504;6.79311;7.04262;6.90439
ILMN_1697857;8.67194;7.07781;6.80939;8.93362;7.34995;6.83809;8.73099;7.26409;6.84306
ILMN_1697863;6.95845;6.81891;6.84217;6.79471;7.02044;6.85496;6.74944;6.95449;6.83398
ILMN_1697864;7.87623;7.78774;7.64652;7.79719;8.1057;7.62343;7.8088;7.79719;7.52689
ILMN_1697872;6.79794;6.95475;7.02481;7.01978;6.92969;6.86925;7.12012;6.93446;6.90226
ILMN_1697880;7.82285;7.60721;7.71034;7.74391;7.7084;7.50046;7.61713;7.65765;7.68278
ILMN_1697906;9.32879;9.26087;9.28936;9.1012;9.75759;9.26399;8.91245;9.21533;9.07979
ILMN_1697907;7.0166;6.77011;6.89003;7.05799;6.86187;7.12475;6.96929;7.01318;6.95996
ILMN_1697914;6.96887;6.95198;6.83935;6.93792;6.98079;6.82593;6.66336;6.80563;6.91017
ILMN_1697916;7.60915;7.11964;6.93257;7.47143;6.98291;6.90641;7.54114;6.97723;7.19218
ILMN_1697919;7.66397;7.47331;7.69572;7.5196;7.53512;7.33761;7.71497;7.23093;7.51786
ILMN_1697922;7.20676;6.99102;7.38539;6.91417;6.94154;7.05628;7.14422;7.16138;6.89812
ILMN_1697923;6.94189;6.64892;6.99496;6.95108;6.66537;6.85434;6.95283;6.78264;6.89479
ILMN_1697925;6.90953;6.86569;6.93992;6.86923;6.76206;7.02915;6.89855;6.85326;6.85811
ILMN_1697937;6.88925;6.91061;6.88347;6.95028;6.82054;6.73243;6.82865;6.86813;6.90473
ILMN_1697952;6.82977;6.84882;6.95476;6.90321;7.20634;7.00322;6.96352;7.36794;6.90467
ILMN_1697957;6.76519;6.91768;6.83762;6.74675;6.97836;6.92146;6.95033;6.84847;6.91524
ILMN_1697959;8.26243;8.56032;8.29026;8.48694;8.53487;8.20571;8.37378;8.32699;8.42769
ILMN_1697962;9.00096;8.50342;8.34389;8.94248;7.92224;8.20661;8.96381;8.58634;8.40752
ILMN_1697967;6.77622;6.79729;6.98084;6.78252;6.76366;6.839;6.87311;6.89096;6.84187
ILMN_1697971;7.09759;7.09734;7.18436;7.07195;6.78976;7.07621;7.03813;7.07288;6.94793
ILMN_1697975;7.38521;7.17753;7.05312;7.00735;7.9464;7.36969;7.04599;7.56145;7.35598
ILMN_1697979;6.81769;6.8939;7.02892;6.82314;6.88876;7.06854;6.76555;6.62077;6.73671
ILMN_1697989;7.07108;7.04524;6.83898;7.07064;6.90145;6.95018;7.12148;6.88438;6.83162
ILMN_1697998;8.18335;7.8385;7.39698;7.97092;8.15154;7.56975;8.01989;7.93562;7.35633
ILMN_1698001;9.25013;9.56674;9.87728;9.51253;9.75011;9.93828;9.20746;9.20327;9.67254
ILMN_1698007;6.93857;7.07529;6.88145;6.7631;6.83837;7.18418;6.8877;6.9342;6.87121
ILMN_1698015;6.77009;6.90726;6.6881;6.95033;6.87926;6.84809;6.59523;6.82547;6.90876
ILMN_1698019;9.21262;9.43293;9.88063;9.2236;10.161;9.96332;9.3207;9.48443;9.66739
ILMN_1698020;6.91008;7.09419;7.70426;7.02838;7.62587;7.81087;6.98392;7.589;7.80731
ILMN_1698038;7.55524;7.3864;8.53947;7.1939;7.07999;7.73956;7.33063;7.24185;7.73087
ILMN_1698043;7.03543;7.06853;7.11139;6.91352;6.92819;7.02726;7.0293;6.79677;6.99151
ILMN_1698047;7.30946;7.01037;6.85373;6.98626;7.11018;7.04838;6.93766;7.00599;7.04913
ILMN_1698048;6.75754;6.85407;6.86108;6.56703;6.91324;6.93053;6.77424;6.95158;6.74009
ILMN_1698060;6.96197;6.73835;6.77405;6.88616;6.87238;6.95906;6.97633;6.8725;6.77553
ILMN_1698063;6.89251;6.96989;6.73014;6.8715;7.03935;6.89654;6.99087;6.9413;6.92293
ILMN_1698067;6.97114;7.2883;7.50293;7.2306;7.21883;7.4168;7.15257;7.14527;7.22063
ILMN_1698072;7.8461;8.30981;8.45645;8.00127;8.7;8.64678;8.09192;8.41495;8.50373
ILMN_1698085;7.5123;7.37326;7.05503;7.67432;7.22506;7.3406;7.2667;7.46002;7.29896
ILMN_1698100;8.74925;8.57145;8.77357;8.316;7.88307;9.26431;8.97098;8.95932;8.96489
ILMN_1698103;6.81695;6.79142;7.02343;6.9621;6.86837;6.91722;6.65362;6.81727;6.86435
ILMN_1698117;7.01919;7.28763;6.80842;7.02399;7.14856;6.76529;6.99518;6.87692;6.90461
ILMN_1698120;6.86078;6.93164;7.06102;6.9072;6.94383;6.88753;7.05273;7.09399;6.91649
ILMN_1698136;6.86052;6.86108;6.76477;6.97953;6.61589;6.74609;6.77478;6.68922;6.71569
ILMN_1698137;6.90124;6.84995;7.00309;6.87255;6.85896;6.88301;6.87746;7.01696;6.97037
ILMN_1698139;8.16421;7.90513;7.0804;8.27204;7.98068;7.53443;8.28762;8.14276;7.43117
ILMN_1698140;6.64836;7.05287;6.83775;6.93844;6.96552;7.08041;6.85171;6.92604;6.92676
